"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Virginia"	"51"	"25-29 years"	"25-29"	"2019"	"2019"	26950	294497	91.51
	"Virginia"	"51"	"25-29 years"	"25-29"	"2020"	"2020"	25766	292760	88.01
	"Virginia"	"51"	"30-34 years"	"30-34"	"2007"	"2007"	26186	252294	103.79
	"Virginia"	"51"	"30-34 years"	"30-34"	"2008"	"2008"	26010	254118	102.35
	"Virginia"	"51"	"30-34 years"	"30-34"	"2009"	"2009"	26407	258183	102.28
	"Virginia"	"51"	"30-34 years"	"30-34"	"2010"	"2010"	26894	264423	101.71
	"Virginia"	"51"	"30-34 years"	"30-34"	"2011"	"2011"	27694	273711	101.18
	"Virginia"	"51"	"30-34 years"	"30-34"	"2012"	"2012"	28766	280865	102.42
	"Virginia"	"51"	"30-34 years"	"30-34"	"2013"	"2013"	29369	286877	102.37
	"Virginia"	"51"	"30-34 years"	"30-34"	"2014"	"2014"	30465	289555	105.21
	"Virginia"	"51"	"30-34 years"	"30-34"	"2015"	"2015"	30749	290040	106.02
	"Virginia"	"51"	"30-34 years"	"30-34"	"2016"	"2016"	30993	290102	106.83
	"Virginia"	"51"	"30-34 years"	"30-34"	"2017"	"2017"	30202	290404	104.00
	"Virginia"	"51"	"30-34 years"	"30-34"	"2018"	"2018"	30639	290778	105.37
	"Virginia"	"51"	"30-34 years"	"30-34"	"2019"	"2019"	30213	291993	103.47
	"Virginia"	"51"	"30-34 years"	"30-34"	"2020"	"2020"	29689	295536	100.46
	"Virginia"	"51"	"35-39 years"	"35-39"	"2007"	"2007"	14387	282701	50.89
	"Virginia"	"51"	"35-39 years"	"35-39"	"2008"	"2008"	13949	280527	49.72
	"Virginia"	"51"	"35-39 years"	"35-39"	"2009"	"2009"	13769	276117	49.87
	"Virginia"	"51"	"35-39 years"	"35-39"	"2010"	"2010"	13468	271926	49.53
	"Virginia"	"51"	"35-39 years"	"35-39"	"2011"	"2011"	13748	263072	52.26
	"Virginia"	"51"	"35-39 years"	"35-39"	"2012"	"2012"	13820	262174	52.71
	"Virginia"	"51"	"35-39 years"	"35-39"	"2013"	"2013"	14013	263154	53.25
	"Virginia"	"51"	"35-39 years"	"35-39"	"2014"	"2014"	15017	268103	56.01
	"Virginia"	"51"	"35-39 years"	"35-39"	"2015"	"2015"	15397	274347	56.12
	"Virginia"	"51"	"35-39 years"	"35-39"	"2016"	"2016"	16116	280436	57.47
	"Virginia"	"51"	"35-39 years"	"35-39"	"2017"	"2017"	16239	285670	56.85
	"Virginia"	"51"	"35-39 years"	"35-39"	"2018"	"2018"	16756	290334	57.71
	"Virginia"	"51"	"35-39 years"	"35-39"	"2019"	"2019"	16411	290813	56.43
	"Virginia"	"51"	"35-39 years"	"35-39"	"2020"	"2020"	16274	292343	55.67
	"Virginia"	"51"	"40-44 years"	"40-44"	"2007"	"2007"	2972	303491	9.79
	"Virginia"	"51"	"40-44 years"	"40-44"	"2008"	"2008"	3171	296497	10.69
	"Virginia"	"51"	"40-44 years"	"40-44"	"2009"	"2009"	3070	290990	10.55
	"Virginia"	"51"	"40-44 years"	"40-44"	"2010"	"2010"	3164	288464	10.97
	"Virginia"	"51"	"40-44 years"	"40-44"	"2011"	"2011"	3262	289485	11.27
	"Virginia"	"51"	"40-44 years"	"40-44"	"2012"	"2012"	3236	288667	11.21
	"Virginia"	"51"	"40-44 years"	"40-44"	"2013"	"2013"	3247	285195	11.39
	"Virginia"	"51"	"40-44 years"	"40-44"	"2014"	"2014"	3218	280424	11.48
	"Virginia"	"51"	"40-44 years"	"40-44"	"2015"	"2015"	3264	274054	11.91
	"Virginia"	"51"	"40-44 years"	"40-44"	"2016"	"2016"	3288	266768	12.33
	"Virginia"	"51"	"40-44 years"	"40-44"	"2017"	"2017"	3262	264513	12.33
	"Virginia"	"51"	"40-44 years"	"40-44"	"2018"	"2018"	3387	265208	12.77
	"Virginia"	"51"	"40-44 years"	"40-44"	"2019"	"2019"	3371	267829	12.59
	"Virginia"	"51"	"40-44 years"	"40-44"	"2020"	"2020"	3592	274007	13.11
	"Virginia"	"51"	"45-49 years"	"45-49"	"2007"	"2007"	183	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2008"	"2008"	206	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2009"	"2009"	238	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2010"	"2010"	232	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2011"	"2011"	243	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2012"	"2012"	212	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2013"	"2013"	229	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2014"	"2014"	227	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2015"	"2015"	236	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2016"	"2016"	261	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2017"	"2017"	235	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2018"	"2018"	272	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2019"	"2019"	247	Not Available	Not Available
	"Virginia"	"51"	"45-49 years"	"45-49"	"2020"	"2020"	255	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2007"	"2007"	15	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2008"	"2008"	16	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2009"	"2009"	11	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2010"	"2010"	16	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2011"	"2011"	12	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2012"	"2012"	11	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2013"	"2013"	20	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2014"	"2014"	21	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2015"	"2015"	24	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2016"	"2016"	21	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2017"	"2017"	29	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2018"	"2018"	26	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2019"	"2019"	33	Not Available	Not Available
	"Virginia"	"51"	"50 years and over"	"50+"	"2020"	"2020"	30	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2007"	"2007"	89	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2008"	"2008"	82	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2009"	"2009"	57	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2010"	"2010"	54	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2011"	"2011"	49	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2012"	"2012"	46	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2013"	"2013"	35	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2014"	"2014"	35	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2015"	"2015"	31	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2016"	"2016"	34	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2017"	"2017"	23	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2018"	"2018"	17	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2019"	"2019"	22	Not Available	Not Available
	"Washington"	"53"	"Under 15 years"	"15"	"2020"	"2020"	25	Not Available	Not Available
	"Washington"	"53"	"15-19 years"	"15-19"	"2007"	"2007"	7430	223307	33.27
	"Washington"	"53"	"15-19 years"	"15-19"	"2008"	"2008"	7386	225345	32.78
	"Washington"	"53"	"15-19 years"	"15-19"	"2009"	"2009"	6866	225775	30.41
	"Washington"	"53"	"15-19 years"	"15-19"	"2010"	"2010"	6002	224551	26.73
	"Washington"	"53"	"15-19 years"	"15-19"	"2011"	"2011"	5530	217556	25.42
	"Washington"	"53"	"15-19 years"	"15-19"	"2012"	"2012"	5017	214478	23.39
	"Washington"	"53"	"15-19 years"	"15-19"	"2013"	"2013"	4386	213899	20.51
	"Washington"	"53"	"15-19 years"	"15-19"	"2014"	"2014"	4092	213843	19.14
	"Washington"	"53"	"15-19 years"	"15-19"	"2015"	"2015"	3773	213972	17.63
	"Washington"	"53"	"15-19 years"	"15-19"	"2016"	"2016"	3584	215482	16.63
	"Washington"	"53"	"15-19 years"	"15-19"	"2017"	"2017"	3191	216216	14.76
	"Washington"	"53"	"15-19 years"	"15-19"	"2018"	"2018"	2762	218148	12.66
	"Washington"	"53"	"15-19 years"	"15-19"	"2019"	"2019"	2788	219326	12.71
	"Washington"	"53"	"15-19 years"	"15-19"	"2020"	"2020"	2478	219345	11.30
	"Washington"	"53"	"20-24 years"	"20-24"	"2007"	"2007"	21064	216679	97.21
	"Washington"	"53"	"20-24 years"	"20-24"	"2008"	"2008"	21306	219516	97.06
	"Washington"	"53"	"20-24 years"	"20-24"	"2009"	"2009"	20528	222680	92.19
	"Washington"	"53"	"20-24 years"	"20-24"	"2010"	"2010"	18641	223381	83.45
	"Washington"	"53"	"20-24 years"	"20-24"	"2011"	"2011"	18525	232115	79.81
	"Washington"	"53"	"20-24 years"	"20-24"	"2012"	"2012"	18035	236674	76.20
	"Washington"	"53"	"20-24 years"	"20-24"	"2013"	"2013"	17408	236018	73.76
	"Washington"	"53"	"20-24 years"	"20-24"	"2014"	"2014"	17165	236411	72.61
	"Washington"	"53"	"20-24 years"	"20-24"	"2015"	"2015"	16273	235899	68.98
	"Washington"	"53"	"20-24 years"	"20-24"	"2016"	"2016"	15616	233041	67.01
	"Washington"	"53"	"20-24 years"	"20-24"	"2017"	"2017"	14841	229578	64.64
	"Washington"	"53"	"20-24 years"	"20-24"	"2018"	"2018"	14122	230232	61.34
	"Washington"	"53"	"20-24 years"	"20-24"	"2019"	"2019"	13675	228994	59.72
	"Washington"	"53"	"20-24 years"	"20-24"	"2020"	"2020"	12766	230861	55.30
	"Washington"	"53"	"25-29 years"	"25-29"	"2007"	"2007"	25557	227415	112.38
	"Washington"	"53"	"25-29 years"	"25-29"	"2008"	"2008"	26345	232390	113.37
	"Washington"	"53"	"25-29 years"	"25-29"	"2009"	"2009"	26197	235295	111.34
	"Washington"	"53"	"25-29 years"	"25-29"	"2010"	"2010"	25592	235384	108.72
	"Washington"	"53"	"25-29 years"	"25-29"	"2011"	"2011"	25865	238093	108.63
	"Washington"	"53"	"25-29 years"	"25-29"	"2012"	"2012"	25878	238802	108.37
	"Washington"	"53"	"25-29 years"	"25-29"	"2013"	"2013"	25383	240810	105.41
	"Washington"	"53"	"25-29 years"	"25-29"	"2014"	"2014"	26129	247550	105.55
	"Washington"	"53"	"25-29 years"	"25-29"	"2015"	"2015"	26042	256321	101.60
	"Washington"	"53"	"25-29 years"	"25-29"	"2016"	"2016"	26468	265854	99.56
	"Washington"	"53"	"25-29 years"	"25-29"	"2017"	"2017"	25144	274047	91.75
	"Washington"	"53"	"25-29 years"	"25-29"	"2018"	"2018"	24424	282248	86.53
	"Washington"	"53"	"25-29 years"	"25-29"	"2019"	"2019"	23905	283289	84.38
	"Washington"	"53"	"25-29 years"	"25-29"	"2020"	"2020"	22991	280995	81.82
	"Washington"	"53"	"30-34 years"	"30-34"	"2007"	"2007"	20925	205402	101.87
	"Washington"	"53"	"30-34 years"	"30-34"	"2008"	"2008"	21451	210488	101.91
	"Washington"	"53"	"30-34 years"	"30-34"	"2009"	"2009"	21957	217649	100.88
	"Washington"	"53"	"30-34 years"	"30-34"	"2010"	"2010"	22491	223520	100.62
	"Washington"	"53"	"30-34 years"	"30-34"	"2011"	"2011"	23162	231520	100.04
	"Washington"	"53"	"30-34 years"	"30-34"	"2012"	"2012"	24352	237696	102.45
	"Washington"	"53"	"30-34 years"	"30-34"	"2013"	"2013"	24857	243085	102.26
	"Washington"	"53"	"30-34 years"	"30-34"	"2014"	"2014"	25945	247847	104.68
	"Washington"	"53"	"30-34 years"	"30-34"	"2015"	"2015"	26809	253822	105.62
	"Washington"	"53"	"30-34 years"	"30-34"	"2016"	"2016"	28060	258757	108.44
	"Washington"	"53"	"30-34 years"	"30-34"	"2017"	"2017"	26990	265845	101.53
	"Washington"	"53"	"30-34 years"	"30-34"	"2018"	"2018"	27003	273995	98.55
	"Washington"	"53"	"30-34 years"	"30-34"	"2019"	"2019"	26500	280561	94.45
	"Washington"	"53"	"30-34 years"	"30-34"	"2020"	"2020"	26535	288949	91.83
	"Washington"	"53"	"35-39 years"	"35-39"	"2007"	"2007"	11363	228546	49.72
	"Washington"	"53"	"35-39 years"	"35-39"	"2008"	"2008"	11078	227483	48.70
	"Washington"	"53"	"35-39 years"	"35-39"	"2009"	"2009"	10944	225296	48.58
	"Washington"	"53"	"35-39 years"	"35-39"	"2010"	"2010"	11066	221757	49.90
	"Washington"	"53"	"35-39 years"	"35-39"	"2011"	"2011"	11042	216088	51.10
	"Washington"	"53"	"35-39 years"	"35-39"	"2012"	"2012"	11384	217116	52.43
	"Washington"	"53"	"35-39 years"	"35-39"	"2013"	"2013"	11673	220372	52.97
	"Washington"	"53"	"35-39 years"	"35-39"	"2014"	"2014"	12437	225802	55.08
	"Washington"	"53"	"35-39 years"	"35-39"	"2015"	"2015"	13129	233558	56.21
	"Washington"	"53"	"35-39 years"	"35-39"	"2016"	"2016"	13722	242786	56.52
	"Washington"	"53"	"35-39 years"	"35-39"	"2017"	"2017"	14304	253594	56.41
	"Washington"	"53"	"35-39 years"	"35-39"	"2018"	"2018"	14557	262487	55.46
	"Washington"	"53"	"35-39 years"	"35-39"	"2019"	"2019"	14714	268981	54.70
	"Washington"	"53"	"35-39 years"	"35-39"	"2020"	"2020"	14976	274688	54.52
	"Washington"	"53"	"40-44 years"	"40-44"	"2007"	"2007"	2367	232742	10.17
	"Washington"	"53"	"40-44 years"	"40-44"	"2008"	"2008"	2480	227666	10.89
	"Washington"	"53"	"40-44 years"	"40-44"	"2009"	"2009"	2564	225607	11.36
	"Washington"	"53"	"40-44 years"	"40-44"	"2010"	"2010"	2505	227111	11.03
	"Washington"	"53"	"40-44 years"	"40-44"	"2011"	"2011"	2611	231078	11.30
	"Washington"	"53"	"40-44 years"	"40-44"	"2012"	"2012"	2543	232069	10.96
	"Washington"	"53"	"40-44 years"	"40-44"	"2013"	"2013"	2648	229597	11.53
	"Washington"	"53"	"40-44 years"	"40-44"	"2014"	"2014"	2591	227011	11.41
	"Washington"	"53"	"40-44 years"	"40-44"	"2015"	"2015"	2723	223637	12.18
	"Washington"	"53"	"40-44 years"	"40-44"	"2016"	"2016"	2795	221571	12.61
	"Washington"	"53"	"40-44 years"	"40-44"	"2017"	"2017"	2828	225474	12.54
	"Washington"	"53"	"40-44 years"	"40-44"	"2018"	"2018"	2954	230608	12.81
	"Washington"	"53"	"40-44 years"	"40-44"	"2019"	"2019"	3029	236106	12.83
	"Washington"	"53"	"40-44 years"	"40-44"	"2020"	"2020"	3064	243575	12.58
	"Washington"	"53"	"45-49 years"	"45-49"	"2007"	"2007"	164	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2008"	"2008"	182	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2009"	"2009"	185	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2010"	"2010"	178	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2011"	"2011"	174	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2012"	"2012"	193	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2013"	"2013"	172	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2014"	"2014"	174	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2015"	"2015"	196	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2016"	"2016"	207	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2017"	"2017"	228	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2018"	"2018"	228	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2019"	"2019"	234	Not Available	Not Available
	"Washington"	"53"	"45-49 years"	"45-49"	"2020"	"2020"	229	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2007"	"2007"	19	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2008"	"2008"	11	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2009"	"2009"	15	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2010"	"2010"	10	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2011"	"2011"	18	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2012"	"2012"	15	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2013"	"2013"	15	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2014"	"2014"	17	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2015"	"2015"	14	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2016"	"2016"	19	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2017"	"2017"	13	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2018"	"2018"	18	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2019"	"2019"	28	Not Available	Not Available
	"Washington"	"53"	"50 years and over"	"50+"	"2020"	"2020"	22	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2007"	"2007"	31	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2008"	"2008"	26	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2009"	"2009"	22	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2010"	"2010"	21	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2011"	"2011"	28	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2012"	"2012"	25	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2013"	"2013"	21	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2014"	"2014"	25	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2015"	"2015"	10	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2016"	"2016"	17	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2017"	"2017"	10	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2018"	"2018"	10	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2019"	"2019"	10	Not Available	Not Available
	"West Virginia"	"54"	"Under 15 years"	"15"	"2020"	"2020"	14	Not Available	Not Available
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2007"	"2007"	2714	59212	45.84
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2008"	"2008"	2772	59154	46.86
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2009"	"2009"	2845	58992	48.23
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2010"	"2010"	2608	58233	44.79
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2011"	"2011"	2461	56565	43.51
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2012"	"2012"	2407	54571	44.11
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2013"	"2013"	2178	54315	40.10
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2014"	"2014"	1972	53922	36.57
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2015"	"2015"	1719	53893	31.90
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2016"	"2016"	1555	53087	29.29
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2017"	"2017"	1416	52305	27.07
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2018"	"2018"	1317	51808	25.42
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2019"	"2019"	1287	51164	25.15
	"West Virginia"	"54"	"15-19 years"	"15-19"	"2020"	"2020"	1139	50594	22.51
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2007"	"2007"	6746	57110	118.12
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2008"	"2008"	6589	56228	117.18
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2009"	"2009"	6600	56722	116.36
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2010"	"2010"	6305	57279	110.08
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2011"	"2011"	6398	59758	107.07
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2012"	"2012"	6374	61298	103.98
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2013"	"2013"	6602	61654	107.08
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2014"	"2014"	6252	61440	101.76
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2015"	"2015"	5962	59288	100.56
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2016"	"2016"	5541	56993	97.22
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2017"	"2017"	5449	55830	97.60
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2018"	"2018"	5160	54727	94.29
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2019"	"2019"	5111	53747	95.09
	"West Virginia"	"54"	"20-24 years"	"20-24"	"2020"	"2020"	4736	53870	87.92
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2007"	"2007"	6533	55638	117.42
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2008"	"2008"	6371	55391	115.02
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2009"	"2009"	6092	54605	111.56
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2010"	"2010"	5826	53371	109.16
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2011"	"2011"	6002	52536	114.25
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2012"	"2012"	6029	52209	115.48
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2013"	"2013"	5996	51955	115.41
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2014"	"2014"	5989	52573	113.92
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2015"	"2015"	6036	54199	111.37
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2016"	"2016"	5910	55202	107.06
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2017"	"2017"	5781	55097	104.92
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2018"	"2018"	5800	55241	104.99
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2019"	"2019"	5715	54214	105.42
	"West Virginia"	"54"	"25-29 years"	"25-29"	"2020"	"2020"	5513	52779	104.45
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2007"	"2007"	3987	53907	73.96
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2008"	"2008"	3807	53828	70.73
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2009"	"2009"	3861	54550	70.78
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2010"	"2010"	3828	55433	69.06
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2011"	"2011"	4024	56460	71.27
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2012"	"2012"	4150	56278	73.74
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2013"	"2013"	4215	55774	75.57
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2014"	"2014"	4040	54782	73.75
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2015"	"2015"	4047	53213	76.05
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2016"	"2016"	4069	51876	78.44
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2017"	"2017"	3988	50271	79.33
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2018"	"2018"	3927	49463	79.39
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2019"	"2019"	3957	49648	79.70
	"West Virginia"	"54"	"30-34 years"	"30-34"	"2020"	"2020"	3931	51074	76.97
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2007"	"2007"	1609	59204	27.18
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2008"	"2008"	1601	59436	26.94
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2009"	"2009"	1546	58465	26.44
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2010"	"2010"	1514	58024	26.09
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2011"	"2011"	1465	55994	26.16
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2012"	"2012"	1532	55251	27.73
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2013"	"2013"	1542	55158	27.96
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2014"	"2014"	1721	55265	31.14
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2015"	"2015"	1695	55578	30.50
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2016"	"2016"	1701	55572	30.61
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2017"	"2017"	1693	54758	30.92
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2018"	"2018"	1703	54280	31.37
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2019"	"2019"	1704	52788	32.28
	"West Virginia"	"54"	"35-39 years"	"35-39"	"2020"	"2020"	1640	51040	32.13
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2007"	"2007"	361	62783	5.75
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2008"	"2008"	319	61210	5.21
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2009"	"2009"	275	60137	4.57
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2010"	"2010"	336	59641	5.63
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2011"	"2011"	316	59932	5.27
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2012"	"2012"	292	60003	4.87
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2013"	"2013"	259	59795	4.33
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2014"	"2014"	270	58759	4.60
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2015"	"2015"	327	57297	5.71
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2016"	"2016"	270	54994	4.91
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2017"	"2017"	312	53993	5.78
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2018"	"2018"	303	53517	5.66
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2019"	"2019"	335	53513	6.26
	"West Virginia"	"54"	"40-44 years"	"40-44"	"2020"	"2020"	317	54078	5.86
	"West Virginia"	"54"	"45-49 years"	"45-49"	"2007"	"2007"	13	Not Available	Not Available
